Sub_ID age hemi ageHemi sex_demean
sub-031679 16.2558139534884 0 0 0.634551495016611
sub-031680 -0.744186046511629 1 -0.744186046511629 0.634551495016611
sub-031680 -0.744186046511629 0 0 0.634551495016611
sub-031681 15.2558139534884 1 15.2558139534884 -0.365448504983389
sub-031681 15.2558139534884 0 0 -0.365448504983389
sub-031682 10.2558139534884 1 10.2558139534884 -0.365448504983389
sub-031682 10.2558139534884 0 0 -0.365448504983389
sub-031683 20.2558139534884 1 20.2558139534884 0.634551495016611
sub-031683 20.2558139534884 0 0 0.634551495016611
sub-031687 8.25581395348837 1 8.25581395348837 0.634551495016611
sub-031687 8.25581395348837 0 0 0.634551495016611
sub-031688 0.255813953488371 1 0.255813953488371 -0.365448504983389
sub-031688 0.255813953488371 0 0 -0.365448504983389
sub-031689 19.2558139534884 1 19.2558139534884 0.634551495016611
sub-031689 19.2558139534884 0 0 0.634551495016611
sub-031690 -0.744186046511629 1 -0.744186046511629 -0.365448504983389
sub-031690 -0.744186046511629 0 0 -0.365448504983389
sub-031691 10.2558139534884 1 10.2558139534884 0.634551495016611
sub-031691 10.2558139534884 0 0 0.634551495016611
sub-031692 1.25581395348837 1 1.25581395348837 -0.365448504983389
sub-031692 1.25581395348837 0 0 -0.365448504983389
sub-031693 0.255813953488371 1 0.255813953488371 0.634551495016611
sub-031693 0.255813953488371 0 0 0.634551495016611
sub-031694 -1.74418604651163 1 -1.74418604651163 -0.365448504983389
sub-031694 -1.74418604651163 0 0 -0.365448504983389
sub-031696 6.25581395348837 1 6.25581395348837 0.634551495016611
sub-031696 6.25581395348837 0 0 0.634551495016611
sub-031700 12.2558139534884 1 12.2558139534884 -0.365448504983389
sub-031700 12.2558139534884 0 0 -0.365448504983389
sub-031702 9.25581395348837 1 9.25581395348837 -0.365448504983389
sub-031702 9.25581395348837 0 0 -0.365448504983389
sub-031704 8.25581395348837 1 8.25581395348837 -0.365448504983389
sub-031704 8.25581395348837 0 0 -0.365448504983389
sub-031707 19.2558139534884 1 19.2558139534884 -0.365448504983389
sub-031707 19.2558139534884 0 0 -0.365448504983389
sub-031713 20.2558139534884 1 20.2558139534884 0.634551495016611
sub-031713 20.2558139534884 0 0 0.634551495016611
sub-031714 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031714 -9.74418604651163 0 0 0.634551495016611
sub-031715 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031715 -8.74418604651163 0 0 0.634551495016611
sub-031716 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031716 -9.74418604651163 0 0 -0.365448504983389
sub-031717 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031717 -9.74418604651163 0 0 -0.365448504983389
sub-031718 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031718 -9.74418604651163 0 0 0.634551495016611
sub-031719 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031719 -9.74418604651163 0 0 -0.365448504983389
sub-031720 -7.74418604651163 1 -7.74418604651163 0.634551495016611
sub-031720 -7.74418604651163 0 0 0.634551495016611
sub-031721 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031721 -9.74418604651163 0 0 -0.365448504983389
sub-031722 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031722 -9.74418604651163 0 0 -0.365448504983389
sub-031723 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031723 -8.74418604651163 0 0 -0.365448504983389
sub-031724 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031724 -9.74418604651163 0 0 -0.365448504983389
sub-031725 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031725 -9.74418604651163 0 0 -0.365448504983389
sub-031726 -5.74418604651163 1 -5.74418604651163 0.634551495016611
sub-031726 -5.74418604651163 0 0 0.634551495016611
sub-031727 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031727 -9.74418604651163 0 0 -0.365448504983389
sub-031728 -7.74418604651163 1 -7.74418604651163 0.634551495016611
sub-031728 -7.74418604651163 0 0 0.634551495016611
sub-031729 -3.74418604651163 1 -3.74418604651163 0.634551495016611
sub-031729 -3.74418604651163 0 0 0.634551495016611
sub-031730 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031730 -8.74418604651163 0 0 -0.365448504983389
sub-031731 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031731 -9.74418604651163 0 0 -0.365448504983389
sub-031732 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031732 -9.74418604651163 0 0 -0.365448504983389
sub-031733 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031733 -8.74418604651163 0 0 -0.365448504983389
sub-031734 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031734 -8.74418604651163 0 0 -0.365448504983389
sub-031735 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031735 -9.74418604651163 0 0 -0.365448504983389
sub-031736 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031736 -9.74418604651163 0 0 0.634551495016611
sub-031737 -10.7441860465116 1 -10.7441860465116 0.634551495016611
sub-031737 -10.7441860465116 0 0 0.634551495016611
sub-031738 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031738 -9.74418604651163 0 0 0.634551495016611
sub-031739 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031739 -9.74418604651163 0 0 0.634551495016611
sub-031740 -7.74418604651163 1 -7.74418604651163 -0.365448504983389
sub-031740 -7.74418604651163 0 0 -0.365448504983389
sub-031741 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031741 -8.74418604651163 0 0 -0.365448504983389
sub-031742 -10.7441860465116 1 -10.7441860465116 -0.365448504983389
sub-031742 -10.7441860465116 0 0 -0.365448504983389
sub-031743 -6.74418604651163 1 -6.74418604651163 -0.365448504983389
sub-031743 -6.74418604651163 0 0 -0.365448504983389
sub-031744 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031744 -8.74418604651163 0 0 0.634551495016611
sub-031745 -8.74418604651163 1 -8.74418604651163 -0.365448504983389
sub-031745 -8.74418604651163 0 0 -0.365448504983389
sub-031746 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031746 -8.74418604651163 0 0 0.634551495016611
sub-031747 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031747 -8.74418604651163 0 0 0.634551495016611
sub-031748 -10.7441860465116 1 -10.7441860465116 -0.365448504983389
sub-031748 -10.7441860465116 0 0 -0.365448504983389
sub-031749 -10.7441860465116 1 -10.7441860465116 -0.365448504983389
sub-031749 -10.7441860465116 0 0 -0.365448504983389
sub-031750 -7.74418604651163 1 -7.74418604651163 -0.365448504983389
sub-031750 -7.74418604651163 0 0 -0.365448504983389
sub-031751 -6.74418604651163 1 -6.74418604651163 -0.365448504983389
sub-031751 -6.74418604651163 0 0 -0.365448504983389
sub-031752 0.255813953488371 1 0.255813953488371 0.634551495016611
sub-031752 0.255813953488371 0 0 0.634551495016611
sub-031753 -5.74418604651163 1 -5.74418604651163 -0.365448504983389
sub-031753 -5.74418604651163 0 0 -0.365448504983389
sub-031754 -6.74418604651163 1 -6.74418604651163 0.634551495016611
sub-031754 -6.74418604651163 0 0 0.634551495016611
sub-031755 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031755 -8.74418604651163 0 0 0.634551495016611
sub-031756 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031756 -9.74418604651163 0 0 0.634551495016611
sub-031757 -10.7441860465116 1 -10.7441860465116 -0.365448504983389
sub-031757 -10.7441860465116 0 0 -0.365448504983389
sub-031758 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031758 -9.74418604651163 0 0 0.634551495016611
sub-031759 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031759 -8.74418604651163 0 0 0.634551495016611
sub-031760 -10.7441860465116 1 -10.7441860465116 0.634551495016611
sub-031760 -10.7441860465116 0 0 0.634551495016611
sub-031761 -11.7441860465116 1 -11.7441860465116 -0.365448504983389
sub-031761 -11.7441860465116 0 0 -0.365448504983389
sub-031762 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031762 -9.74418604651163 0 0 -0.365448504983389
sub-031763 -10.7441860465116 1 -10.7441860465116 -0.365448504983389
sub-031763 -10.7441860465116 0 0 -0.365448504983389
sub-031764 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031764 -9.74418604651163 0 0 -0.365448504983389
sub-031765 -8.74418604651163 1 -8.74418604651163 0.634551495016611
sub-031765 -8.74418604651163 0 0 0.634551495016611
sub-031766 -9.74418604651163 1 -9.74418604651163 0.634551495016611
sub-031766 -9.74418604651163 0 0 0.634551495016611
sub-031767 -9.74418604651163 1 -9.74418604651163 -0.365448504983389
sub-031767 -9.74418604651163 0 0 -0.365448504983389
